Date,Open,High,Low,Close,Adj Close,Volume
2008-02-15,123.33999633789062,123.56999969482422,122.66999816894531,123.33000183105469,86.15458679199219,9758200
2008-02-19,124.7300033569336,124.94999694824219,122.95999908447266,123.68000030517578,86.39905548095703,9395500
2008-02-20,122.54000091552734,124.56999969482422,122.2300033569336,124.08999633789062,86.68551635742188,15681700
2008-02-21,124.68000030517578,124.9800033569336,122.47000122070312,123.19999694824219,86.06378936767578,13487600
2008-02-22,123.20999908447266,124.05000305175781,121.55999755859375,123.80000305175781,86.48292541503906,13727300
2008-02-25,123.72000122070312,125.8499984741211,123.41000366210938,125.56999969482422,87.7193832397461,14534100
2008-02-26,125.13999938964844,127.33000183105469,125.11000061035156,126.80999755859375,88.58560180664062,13934400
2008-02-27,126.22000122070312,127.56999969482422,126.11000061035156,126.83000183105469,88.59960174560547,11539600
2008-02-28,126.0999984741211,126.47000122070312,125.37999725341797,125.83999633789062,87.90803527832031,8998300
2008-02-29,124.69999694824219,124.69999694824219,122.27999877929688,123.01000213623047,85.93101501464844,17088200
2008-03-03,122.47000122070312,122.8499984741211,121.6500015258789,122.5,85.57471466064453,11889700
2008-03-04,121.51000213623047,122.41999816894531,120.36000061035156,122.4000015258789,85.50494384765625,20448800
2008-03-05,122.62999725341797,123.58999633789062,121.54000091552734,122.87000274658203,85.8332748413086,14589300
2008-03-06,122.19999694824219,122.38999938964844,120.30999755859375,120.80000305175781,84.3872299194336,13426700
2008-03-07,119.47000122070312,121.04000091552734,118.30000305175781,118.93000030517578,83.08090209960938,20097400
2008-03-10,119.29000091552734,119.30999755859375,117.45999908447266,117.9800033569336,82.41720581054688,17788000
2008-03-11,120.0,122.05999755859375,118.94999694824219,122.05999755859375,85.2674331665039,20303000
2008-03-12,122.02999877929688,123.20999908447266,121.12000274658203,121.4000015258789,84.80633544921875,13040900
2008-03-13,119.81999969482422,122.37000274658203,118.97000122070312,121.51000213623047,84.8831558227539,24138600
2008-03-14,122.37000274658203,122.37000274658203,118.51000213623047,120.0199966430664,83.84233856201172,29251700
2008-03-17,117.68000030517578,120.95999908447266,117.6500015258789,120.08999633789062,83.89122772216797,27004300
2008-03-18,121.80999755859375,124.25,121.19999694824219,124.05000305175781,86.65753936767578,23106900
2008-03-19,124.4800033569336,124.81999969482422,121.0199966430664,121.44000244140625,84.8343276977539,17636700
2008-03-20,121.51000213623047,123.69000244140625,120.9000015258789,123.11000061035156,86.2110595703125,15866800
2008-03-24,124.05000305175781,126.0999984741211,123.95999908447266,125.33999633789062,87.77265167236328,15254400
2008-03-25,125.38999938964844,125.61000061035156,124.4000015258789,125.12999725341797,87.62559509277344,12026000
2008-03-26,124.79000091552734,124.80000305175781,123.68000030517578,123.91999816894531,86.77825164794922,12733600
2008-03-27,124.55999755859375,124.69999694824219,122.83000183105469,123.1500015258789,86.23904418945312,17362000
2008-03-28,123.43000030517578,123.70999908447266,121.87000274658203,122.2300033569336,85.59477996826172,11109600
2008-03-31,121.9000015258789,123.16999816894531,121.68000030517578,122.4000015258789,85.71385955810547,11656500
2008-04-01,123.88999938964844,126.45999908447266,123.8499984741211,126.06999969482422,88.2838363647461,21137400
2008-04-02,126.36000061035156,126.87000274658203,125.44999694824219,126.19000244140625,88.36791229248047,13766400
2008-04-03,125.52999877929688,126.63999938964844,125.22000122070312,126.33000183105469,88.46595001220703,11471000
2008-04-04,126.29000091552734,126.80999755859375,125.19999694824219,126.0999984741211,88.30489349365234,12506400
2008-04-07,126.76000213623047,127.22000122070312,125.75,126.05000305175781,88.26985931396484,12892400
2008-04-08,125.41999816894531,126.12999725341797,125.23999786376953,126.12999725341797,88.3258285522461,12876400
2008-04-09,126.05000305175781,126.19999694824219,124.66999816894531,125.6500015258789,87.98973083496094,15037200
2008-04-10,125.51000213623047,126.47000122070312,124.98999786376953,125.94999694824219,88.19979095458984,14355000
2008-04-11,124.55000305175781,124.69999694824219,123.01000213623047,123.33999633789062,86.3720932006836,16743600
2008-04-14,123.31999969482422,123.68000030517578,122.79000091552734,123.16999816894531,86.25302124023438,11704000
2008-04-15,123.75,123.83999633789062,122.69999694824219,123.4800033569336,86.47016906738281,12532000
2008-04-16,124.52999877929688,126.6500015258789,124.5199966430664,126.63999938964844,88.68297576904297,16747600
2008-04-17,125.80000305175781,126.69999694824219,125.66000366210938,126.69999694824219,88.72505187988281,13292100
2008-04-18,127.95999908447266,128.8300018310547,127.76000213623047,127.86000061035156,89.64775848388672,16943700
2008-04-21,127.73999786376953,128.33999633789062,127.41000366210938,128.02999877929688,89.76691436767578,10797300
2008-04-22,127.75,127.8499984741211,126.44000244140625,127.37000274658203,89.30412292480469,10086600
2008-04-23,127.48999786376953,128.24000549316406,126.91000366210938,127.30000305175781,89.2551040649414,10443200
2008-04-24,127.7699966430664,129.30999755859375,126.94000244140625,128.10000610351562,89.81600952148438,14614800
2008-04-25,128.91000366210938,128.94000244140625,127.31999969482422,128.8000030517578,90.30684661865234,12363400
2008-04-28,128.8800048828125,129.27999877929688,127.69000244140625,128.7899932861328,90.29981231689453,7899600
2008-04-29,128.3800048828125,128.7899932861328,127.94000244140625,128.17999267578125,89.87210845947266,7316400
2008-04-30,128.52999877929688,129.97999572753906,128.0,128.19000244140625,89.87915802001953,17717200
2008-05-01,128.0,130.17999267578125,127.91999816894531,129.9600067138672,91.12012481689453,18314000
2008-05-02,131.2899932861328,131.2899932861328,129.72999572753906,130.72999572753906,91.65996551513672,12615000
2008-05-05,130.3800048828125,130.5,129.3300018310547,129.6300048828125,90.88872528076172,8222000
2008-05-06,129.10000610351562,130.39999389648438,128.5800018310547,130.25,91.3234634399414,12113800
2008-05-07,130.27000427246094,130.3699951171875,128.0,128.39999389648438,90.02633666992188,13406000
2008-05-08,128.6199951171875,129.10000610351562,127.97000122070312,128.24000549316406,89.91419982910156,11522500
2008-05-09,127.66000366210938,128.02999877929688,127.19999694824219,127.5,89.39533233642578,9167500
2008-05-12,127.81999969482422,129.10000610351562,127.52999877929688,128.75999450683594,90.27873992919922,9112600
2008-05-13,128.97999572753906,128.99000549316406,127.9000015258789,128.41000366210938,90.03334045410156,8277600
2008-05-14,128.77999877929688,130.0800018310547,128.75,129.0,90.4470443725586,11792400
2008-05-15,129.0,130.1999969482422,128.75,130.0500030517578,91.18327331542969,9122400
2008-05-16,130.02000427246094,130.02000427246094,128.8000030517578,129.60000610351562,91.09747314453125,9774400
2008-05-19,129.7100067138672,131.25999450683594,129.50999450683594,130.22999572753906,91.54032897949219,10824800
2008-05-20,129.52000427246094,129.55999755859375,127.69000244140625,128.30999755859375,90.19068908691406,12598800
2008-05-21,128.42999267578125,128.55999755859375,125.66000366210938,126.05999755859375,88.6091537475586,16509500
2008-05-22,126.12000274658203,126.6500015258789,125.87999725341797,126.0199966430664,88.5810317993164,10846800
2008-05-23,125.62999725341797,125.80999755859375,124.56999969482422,124.61000061035156,87.58989715576172,10704000
2008-05-27,124.87000274658203,125.68000030517578,124.37000274658203,125.43000030517578,88.16634368896484,9471600
2008-05-28,125.7699966430664,126.0,124.91000366210938,125.83999633789062,88.45452117919922,8868400
2008-05-29,125.68000030517578,127.2300033569336,125.48999786376953,126.2300033569336,88.72865295410156,12096800
2008-05-30,126.69999694824219,126.8499984741211,125.9000015258789,126.12999725341797,88.65830993652344,8060400
2008-06-02,125.9800033569336,126.0,124.23999786376953,125.16000366210938,87.97652435302734,13444200
2008-06-03,125.38999938964844,125.52999877929688,123.41000366210938,123.95999908447266,87.13304901123047,18030600
2008-06-04,123.81999969482422,125.04000091552734,123.4800033569336,123.98999786376953,87.15413665771484,14257600
2008-06-05,124.3499984741211,126.25,124.12000274658203,126.11000061035156,88.64429473876953,13042000
2008-06-06,125.18000030517578,125.22000122070312,121.95999908447266,122.12000274658203,85.83971405029297,24015200
2008-06-09,122.38999938964844,123.44000244140625,122.08000183105469,122.95999908447266,86.43006134033203,16553700
2008-06-10,122.25,123.80999755859375,122.20999908447266,122.95999908447266,86.43006134033203,14819800
2008-06-11,122.68000030517578,122.72000122070312,120.9800033569336,121.05000305175781,85.0875473022461,19598200
2008-06-12,121.55999755859375,122.8499984741211,120.93000030517578,121.62999725341797,85.4952392578125,17194500
2008-06-13,121.98999786376953,123.31999969482422,121.7699966430664,123.0999984741211,86.52852630615234,15354800
2008-06-16,122.52999877929688,123.37000274658203,122.25,122.66000366210938,86.21929931640625,11578600
2008-06-17,123.37999725341797,123.43000030517578,121.61000061035156,121.93000030517578,85.70611572265625,15301000
2008-06-18,121.30000305175781,121.55000305175781,120.08000183105469,120.33000183105469,84.58148956298828,18091600
2008-06-19,120.55000305175781,121.31999969482422,119.94000244140625,120.62999725341797,84.79241943359375,20644400
2008-06-20,119.61000061035156,119.70999908447266,118.08999633789062,118.23999786376953,83.29817199707031,21836600
2008-06-23,118.62000274658203,118.76000213623047,118.04000091552734,118.33000183105469,83.36153411865234,13844000
2008-06-24,118.04000091552734,118.94999694824219,117.16000366210938,117.94000244140625,83.08678436279297,19038300
2008-06-25,118.19999694824219,119.12999725341797,117.77999877929688,117.91000366210938,83.06566619873047,18907600
2008-06-26,117.01000213623047,117.05999755859375,114.44000244140625,114.66999816894531,80.78311920166016,28987900
2008-06-27,114.56999969482422,114.73999786376953,112.86000061035156,113.45999908447266,79.93065643310547,25276000
2008-06-30,113.4800033569336,114.2699966430664,112.75,113.41999816894531,79.90252685546875,21139100
2008-07-01,112.37999725341797,114.02999877929688,111.76000213623047,113.7699966430664,80.14905548095703,32398600
2008-07-02,113.77999877929688,114.26000213623047,112.02999877929688,112.1500015258789,79.0077896118164,24730000
2008-07-03,112.80999755859375,113.31999969482422,111.4800033569336,113.05000305175781,79.64187622070312,20496600
2008-07-07,113.16999816894531,113.91999816894531,111.13999938964844,112.20999908447266,79.05006408691406,27897300
2008-07-08,112.25,113.9000015258789,111.73999786376953,113.73999786376953,80.1279525756836,31553000
2008-07-09,114.05000305175781,114.19999694824219,111.44999694824219,111.66000366210938,78.66261291503906,24306400
2008-07-10,111.61000061035156,112.70999908447266,110.87000274658203,112.22000122070312,79.05715942382812,32957200
2008-07-11,111.13999938964844,112.44000244140625,109.77999877929688,111.0,78.19769287109375,35470100
2008-07-14,112.16999816894531,112.38999938964844,110.05000305175781,110.5,77.8454360961914,26009300
2008-07-15,109.76000213623047,111.26000213623047,108.31999969482422,109.30000305175781,77.00007629394531,41112400
2008-07-16,109.7300033569336,112.47000122070312,109.19999694824219,112.16999816894531,79.02190399169922,31071000
2008-07-17,113.16000366210938,114.61000061035156,112.16999816894531,114.13999938964844,80.40978240966797,36225700
2008-07-18,114.5999984741211,115.0999984741211,113.69999694824219,114.94999694824219,81.09757995605469,21164900
2008-07-21,115.41000366210938,115.51000213623047,114.13999938964844,114.6500015258789,80.8860092163086,16267700
2008-07-22,113.95999908447266,116.08000183105469,113.75,115.69999694824219,81.62675476074219,24757900
2008-07-23,115.94999694824219,116.87999725341797,115.48999786376953,116.2300033569336,82.00066375732422,24761000
2008-07-24,116.25,116.29000091552734,113.37000274658203,113.5999984741211,80.14521789550781,22459100
2008-07-25,113.88999938964844,114.36000061035156,113.1500015258789,113.16999816894531,79.841796875,19459200
2008-07-28,113.2699966430664,113.5199966430664,111.16999816894531,111.33999633789062,78.55074310302734,16089700
2008-07-29,111.5999984741211,113.91000366210938,111.51000213623047,113.8499984741211,80.32157897949219,17201400
2008-07-30,114.58999633789062,115.93000030517578,114.0199966430664,115.81999969482422,81.71141052246094,24422400
2008-07-31,114.72000122070312,115.55999755859375,113.58000183105469,113.69999694824219,80.2157211303711,24805900
2008-08-01,114.12000274658203,114.26000213623047,112.58999633789062,113.12000274658203,79.80655670166016,20547400
2008-08-04,113.13999938964844,113.75,112.12999725341797,112.7699966430664,79.55966186523438,16207200
2008-08-05,113.75,116.06999969482422,113.70999908447266,116.01000213623047,81.84542083740234,22997300
2008-08-06,115.52999877929688,116.87999725341797,115.23999786376953,116.48999786376953,82.1841049194336,17770900
2008-08-07,115.48999786376953,115.91999816894531,114.2300033569336,114.58999633789062,80.84362030029297,17902100
2008-08-08,114.22000122070312,117.63999938964844,114.0,116.94999694824219,82.50862121582031,31279900
2008-08-11,117.02999877929688,118.7300033569336,116.80000305175781,117.80000305175781,83.10838317871094,22528900
2008-08-12,117.45999908447266,117.5199966430664,116.08000183105469,116.56999969482422,82.24053192138672,22492600
2008-08-13,116.08000183105469,116.20999908447266,114.68000030517578,115.4000015258789,81.4151382446289,28250700
2008-08-14,114.8499984741211,117.33999633789062,114.69000244140625,116.41000366210938,82.12764739990234,24661900
2008-08-15,116.45999908447266,117.06999969482422,115.94999694824219,116.52999877929688,82.3870849609375,16610900
2008-08-18,116.86000061035156,116.88999938964844,114.29000091552734,114.86000061035156,81.20639038085938,23622600
2008-08-19,114.11000061035156,114.20999908447266,113.1500015258789,113.48999786376953,80.23779296875,19249200
2008-08-20,113.87000274658203,114.54000091552734,112.88999938964844,114.04000091552734,80.6266860961914,21415300
2008-08-21,113.2300033569336,114.77999877929688,113.06999969482422,114.05000305175781,80.6337661743164,16820600
2008-08-22,114.94999694824219,116.37000274658203,114.83999633789062,116.31999969482422,82.23863983154297,18078800
2008-08-25,115.66999816894531,115.70999908447266,113.66000366210938,113.8499984741211,80.4923324584961,19186300
2008-08-26,114.05000305175781,114.41999816894531,113.45999908447266,114.06999969482422,80.64793395996094,14475400
2008-08-27,114.23999786376953,115.58999633789062,113.83999633789062,115.0,81.305419921875,15493000
2008-08-28,115.72000122070312,117.18000030517578,115.66000366210938,117.12999725341797,82.8113021850586,16556500
2008-08-29,116.51000213623047,117.04000091552734,115.4000015258789,115.44999694824219,81.6235580444336,15914200
2008-09-02,116.95999908447266,118.01000213623047,114.77999877929688,115.16000366210938,81.41853332519531,24105000
2008-09-03,115.25,115.73999786376953,114.33000183105469,115.51000213623047,81.66600799560547,17846600
2008-09-04,114.5999984741211,114.73999786376953,111.98999786376953,112.19999694824219,79.32575988769531,35201900
2008-09-05,111.58000183105469,112.62999725341797,110.56999969482422,112.3499984741211,79.43183898925781,31555500
2008-09-08,115.52999877929688,115.93000030517578,112.4000015258789,115.16000366210938,81.41853332519531,37982500
2008-09-09,115.16000366210938,115.9800033569336,112.43000030517578,112.52999877929688,79.55912017822266,31926100
2008-09-10,113.11000061035156,114.0,112.33999633789062,113.0,79.89140319824219,39044100
2008-09-11,111.77999877929688,114.86000061035156,111.22000122070312,114.86000061035156,81.20639038085938,39238000
2008-09-12,113.63999938964844,114.83999633789062,113.01000213623047,114.79000091552734,81.15692138671875,28275000
2008-09-15,111.1500015258789,114.44000244140625,109.63999938964844,109.80000305175781,77.62901306152344,44773800
2008-09-16,107.87999725341797,111.16000366210938,107.58000183105469,110.66000366210938,78.23699188232422,48722600
2008-09-17,109.2300033569336,109.58999633789062,105.5,106.76000213623047,75.47968292236328,54988700
2008-09-18,107.41999816894531,111.0,104.86000061035156,109.97000122070312,77.74917602539062,65447400
2008-09-19,116.13999938964844,116.13999938964844,112.66000366210938,113.56999969482422,80.53900909423828,20860900
2008-09-22,113.81999969482422,113.9800033569336,109.86000061035156,110.5,78.36188507080078,21955600
2008-09-23,110.26000213623047,111.37999725341797,108.26000213623047,108.5,76.94353485107422,25513500
2008-09-24,108.93000030517578,109.2300033569336,107.45999908447266,108.30000305175781,76.8017807006836,20635600
2008-09-25,109.01000213623047,111.20999908447266,108.77999877929688,110.2699966430664,78.19879150390625,27647400
2008-09-26,108.6500015258789,111.5999984741211,108.47000122070312,111.1500015258789,78.82283020019531,22037400
2008-09-29,109.83000183105469,109.98999786376953,104.01000213623047,104.75,74.2842025756836,36211100
2008-09-30,105.55999755859375,108.62999725341797,105.22000122070312,108.36000061035156,76.84432220458984,24710600
2008-10-01,107.56999969482422,108.79000091552734,106.27999877929688,108.69999694824219,77.08541870117188,22853900
2008-10-02,107.5,107.6500015258789,104.37999725341797,105.2699966430664,74.65299987792969,19546500
2008-10-03,105.75,107.94000244140625,103.08999633789062,103.19999694824219,73.18507385253906,30183100
2008-10-06,100.86000061035156,101.44000244140625,95.20999908447266,99.9000015258789,70.84483337402344,49877900
2008-10-07,100.54000091552734,101.20999908447266,94.41000366210938,95.06999969482422,67.41960144042969,38825600
2008-10-08,93.25,96.38999938964844,91.4000015258789,91.4000015258789,64.81696319580078,53470900
2008-10-09,93.91999816894531,94.51000213623047,85.4000015258789,85.55000305175781,60.66840362548828,44474300
2008-10-10,82.38999938964844,89.08000183105469,78.94000244140625,83.75,59.3919792175293,73755500
2008-10-13,88.04000091552734,95.02999877929688,87.45999908447266,95.02999877929688,67.39122772216797,44081200
2008-10-14,97.9000015258789,98.80000305175781,90.9000015258789,93.66999816894531,66.42678833007812,58571000
2008-10-15,91.83999633789062,92.05999755859375,84.76000213623047,84.87000274658203,60.18620681762695,36270200
2008-10-16,86.30999755859375,90.16000366210938,82.08000183105469,89.87000274658203,63.73200225830078,60371000
2008-10-17,87.5999984741211,92.76000213623047,87.16000366210938,87.54000091552734,62.1876220703125,44024200
2008-10-20,89.4800033569336,93.27999877929688,88.73999786376953,93.27999877929688,66.26522064208984,34524100
2008-10-21,91.54000091552734,92.80000305175781,89.97000122070312,90.37999725341797,64.205078125,26527300
2008-10-22,88.05999755859375,88.41999816894531,83.33000183105469,85.5,60.738372802734375,37459500
2008-10-23,85.66999816894531,87.98999786376953,82.4000015258789,87.98999786376953,62.507293701171875,59594500
2008-10-24,80.54000091552734,85.8499984741211,80.1500015258789,83.08999633789062,59.026336669921875,49331600
2008-10-27,82.58000183105469,85.9800033569336,80.26000213623047,80.26000213623047,57.015995025634766,37137800
2008-10-28,83.83999633789062,91.13999938964844,81.69999694824219,91.13999938964844,64.7450180053711,53376100
2008-10-29,90.48999786376953,93.62000274658203,88.69999694824219,89.1500015258789,63.33128356933594,50631600
2008-10-30,92.04000091552734,92.66000366210938,89.72000122070312,92.5,65.7111587524414,42806500
2008-10-31,91.56999969482422,94.52999877929688,91.12999725341797,93.5,66.42152404785156,39474400
2008-11-03,93.13999938964844,94.08000183105469,92.5199966430664,93.43000030517578,66.37178039550781,17957000
2008-11-04,95.16000366210938,96.5,94.31999969482422,96.20999908447266,68.34671783447266,25723700
2008-11-05,94.98999786376953,95.58999633789062,91.1500015258789,91.8499984741211,65.24935913085938,28970800
2008-11-06,90.79000091552734,91.66000366210938,86.4800033569336,87.12999725341797,61.896324157714844,43601900
2008-11-07,87.95999908447266,90.16000366210938,87.4000015258789,90.12999725341797,64.02747344970703,30916600
2008-11-10,91.66999816894531,91.75,87.70999908447266,88.93000030517578,63.175025939941406,23695900
2008-11-11,87.55999755859375,88.80999755859375,85.72000122070312,86.75,61.626365661621094,31463000
2008-11-12,85.41000366210938,86.0,82.83999633789062,83.08999633789062,59.026336669921875,35844600
2008-11-13,83.56999969482422,89.0,79.8499984741211,88.69999694824219,63.011688232421875,64432800
2008-11-14,86.98999786376953,89.48999786376953,84.22000122070312,84.22000122070312,59.82908248901367,45085800
2008-11-17,83.9800033569336,85.9800033569336,82.72000122070312,82.94999694824219,58.92687225341797,38157100
2008-11-18,82.98999786376953,85.05000305175781,81.30999755859375,84.33999633789062,59.914363861083984,42201200
2008-11-19,84.2300033569336,85.37000274658203,80.18000030517578,80.36000061035156,57.086971282958984,49759400
2008-11-20,79.4000015258789,82.19999694824219,75.37000274658203,76.05999755859375,54.032318115234375,77925200
2008-11-21,77.12999725341797,80.7300033569336,74.5,80.54000091552734,57.47402572631836,91695200
2008-11-24,81.95999908447266,85.97000122070312,81.02999877929688,83.9000015258789,59.87174987792969,48461300
2008-11-25,85.43000030517578,86.06999969482422,82.79000091552734,84.80999755859375,60.52115249633789,44571400
2008-11-26,83.16000366210938,87.30000305175781,82.98999786376953,87.18000030517578,62.21233367919922,29776700
2008-11-28,86.68000030517578,88.36000061035156,86.68000030517578,88.30000305175781,63.0115966796875,6958800
2008-12-01,86.30000305175781,86.37000274658203,81.45999908447266,81.66000366210938,58.273277282714844,27989600
2008-12-02,82.62999725341797,84.41999816894531,81.5,84.36000061035156,60.199974060058594,29383100
2008-12-03,82.6500015258789,86.33999633789062,82.44000244140625,86.04000091552734,61.398868560791016,49770900
2008-12-04,84.73999786376953,86.45999908447266,82.7300033569336,83.73999786376953,59.75757598876953,40456000
2008-12-05,82.97000122070312,86.9800033569336,81.30999755859375,86.58999633789062,61.791358947753906,43490800
2008-12-08,88.31999969482422,90.38999938964844,88.0,89.12000274658203,63.596832275390625,44114800
2008-12-09,88.33999633789062,89.41000366210938,86.62000274658203,87.11000061035156,62.16242980957031,34188200
2008-12-10,88.05999755859375,88.93000030517578,86.55000305175781,87.63999938964844,62.5406608581543,32139600
2008-12-11,86.61000061035156,88.2699966430664,85.2699966430664,85.86000061035156,61.27043533325195,26284500
2008-12-12,83.51000213623047,87.02999877929688,83.2300033569336,86.36000061035156,61.627220153808594,34290400
2008-12-15,86.94999694824219,87.0,84.8499984741211,85.98999786376953,61.363216400146484,22944700
2008-12-16,89.56999969482422,89.75,86.33000183105469,89.56999969482422,63.91794204711914,30326100
2008-12-17,88.45999908447266,89.80000305175781,87.94999694824219,88.3499984741211,63.047306060791016,22285800
2008-12-18,88.83999633789062,89.04000091552734,85.41999816894531,86.36000061035156,61.627220153808594,26041600
2008-12-19,86.73999786376953,87.81999969482422,85.36000061035156,85.36000061035156,61.10185241699219,19707600
2008-12-22,85.80000305175781,85.93000030517578,83.58999633789062,84.95999908447266,60.815467834472656,20392200
2008-12-23,85.58999633789062,85.93000030517578,83.83999633789062,84.06999969482422,60.17843246459961,17174800
2008-12-24,84.43000030517578,84.93000030517578,84.13999938964844,84.4800033569336,60.47189712524414,4157300
2008-12-26,85.01000213623047,85.27999877929688,84.55999755859375,85.06999969482422,60.894222259521484,5294600
2008-12-29,85.2699966430664,85.27999877929688,83.58999633789062,84.91000366210938,60.77975845336914,10387800
2008-12-30,85.25,86.77999877929688,84.86000061035156,86.68000030517578,62.04673767089844,17764500
2008-12-31,86.80999755859375,88.37000274658203,86.62999725341797,87.5199966430664,62.64799499511719,18703600
2009-01-02,87.94999694824219,90.62000274658203,87.56999969482422,90.19999694824219,64.56637573242188,24558800
2009-01-05,89.87000274658203,90.33000183105469,88.87000274658203,89.69999694824219,64.20846557617188,25612100
2009-01-06,90.18000030517578,90.9000015258789,89.37999725341797,90.1500015258789,64.53060150146484,37258400
2009-01-07,88.87999725341797,89.18000030517578,87.2300033569336,87.86000061035156,62.891357421875,33165500
2009-01-08,87.06999969482422,87.56999969482422,86.55000305175781,87.43000030517578,62.58357238769531,23641700
